track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Series capital,0.420135695226347,0.5483880158381167,-6.922439324137338,0.026520582654195195,0.6643942344536269,0.0,0.14777421313966643,0.26660315526482137,105.69270093550608
Item structure,0.7061085972331692,0.9406289649995868,-2.8459266751421866,0.07900140308304607,0.0,0.0,0.07845924343397832,0.7061560106686199,170.7536689622573
Language,0.8252494115567482,0.7731387019920752,-5.334614781948077,0.06124210292898433,0.0,0.0,0.05650965068498303,0.9375688024223929,97.33376196655219
Federal positive color,0.7526875982976867,0.6205039083935806,-4.208208405953425,0.09473953164901491,0.15378534368763255,0.0,0.04346489024538647,0.9542664369450878,90.34236450576891
Girl use official behavior,0.666327116090447,0.8918221375107369,-2.897422564297928,0.0790070506275177,0.021753564615343397,0.0,0.06016683321553401,0.7649570279689925,161.84472415936185
Body ball,0.7035525309493768,0.8966126821291148,-3.3427379917161355,0.06739307454020296,0.06402030987236129,0.0,0.11339051296500982,0.7512970001154606,166.8674293739765
Husband suggest,0.6064766257236547,0.8715029350011212,-4.1404197227985335,0.08941116908860097,0.003111225394800625,0.0,0.13343936114198773,0.6416667668233604,175.14595332300217
Firm enough,0.44149260119481565,0.6466954491178192,-4.759767197074407,0.06848349291342698,0.0,0.0,0.1373413827422216,0.33613491776477356,161.67711805297853
Road others,0.5185983798767997,0.706468301200222,-5.499509277586773,0.03381362150402026,0.0,0.0,0.09517171099782638,0.384503087262424,178.99895565300295
Hundred blue admit,0.6328801683374383,0.7549029655457922,-3.7574697930711443,0.05341253951736538,0.0,0.0,0.0825922392987831,0.7540445355766316,169.33244416648327
Hundred responsibility,0.7667694129410779,0.6395835066816298,-3.8833973539309783,0.09056952206067767,0.1846761409784805,0.0,0.06968697094729624,0.9969669541437883,90.73456197222102
Such situation,0.8331261392701892,0.7429804140253131,-3.5423494988168525,0.07714819391083313,0.18744398954825087,0.0,0.09848299888498702,0.9548046347168334,87.85140636795386
Put sing after,0.555926634228536,0.7192011318823814,-4.512460889553325,0.06284739704552401,0.0654093040658038,0.0,0.053661879540136986,0.28658120199035964,168.49693756113214
At full hit,0.6545690752373702,0.8880070579824949,-3.350556056025937,0.05849522171472605,0.03099584830720615,0.0,0.08877244873749789,0.6534190814537304,168.49835106617763
Quickly program national soldier,0.7887716261375346,0.8411596031219581,-5.638505849426372,0.04829896979629092,0.03061917038631459,0.0,0.13992489017762794,0.8255193838343553,95.77693864993711
Price enter somebody,0.7045437785445609,0.8745551644545829,-3.58126055717155,0.07012680042739312,0.07110554467964159,0.0,0.1428916039598145,0.5917202130681977,171.21715446215785
Exist big,0.5528211402539066,0.8381071618544494,-4.752934585328295,0.08105239015999588,0.0,0.0,0.06898805681435792,0.6823164543061464,176.74187274517527
Mouth evening,0.8261520975738994,0.6061440336948075,-2.5276119557811043,0.07940176287133449,0.024270666059593937,0.0,0.08149043415139332,0.8299325586003061,94.43344785229169
Begin employee,0.7651833326139547,0.8354151015547958,-5.805571038241782,0.04795980185399183,0.032780314842792146,0.0,0.05138067381182202,0.8646510104897356,100.3618365513302
Fight great,0.6542982447314991,0.8100216470421633,-3.2913854174177324,0.06521358383467724,0.06539957340243294,0.0,0.14660267764244572,0.7791056508832603,170.43376928907617
Begin include cause,0.8376976316988269,0.6726323116776993,-2.7353583102424066,0.07191331544876525,0.18771794308074058,0.0,0.0754876387178521,0.8913398935404128,100.87687662218637
On late,0.5706852688933997,0.3992752845441778,-6.215459001098253,0.025807354627825286,0.6178515689822046,0.0,0.11122578876009334,0.3614734781446023,112.78856691807418
First,0.7254821471175573,0.8365440860052001,-3.7033543759672978,0.07741677749401778,0.13208555472803965,0.0,0.15444767409605586,0.7084431589771344,170.6091960980439
Allow inside,0.6083933989582063,0.3599246498894271,-7.106234370597866,0.049165454428990424,0.6927547110653262,0.0,0.07259389682049769,0.3851895193876978,115.6973822455281
Bar unit,0.4147753879848485,0.8158826553217161,-6.2655947497439595,0.044063624355808746,0.0,0.0,0.11725092182539318,0.2961202706296804,167.50666498480876
Energy,0.6900766577319278,0.8515537237240459,-4.31532905867993,0.05117019869114308,0.0,0.0,0.14009370347092204,0.8745243513981974,112.04063294305799
Subject scene receive,0.7564501912329623,0.7219618497090943,-3.6587072945210055,0.09450632825952496,0.03230354954258721,0.0,0.07357379872377134,0.9065882223380948,99.4245665816278
Information land score,0.4719293150931375,0.7936487655098506,-5.275490148237253,0.06740684887083889,0.045964549243411805,0.0,0.12785506824120868,0.42915733391728006,180.05834775992432
Difference,0.5854494809391291,0.4918871267098758,-6.892561100340929,0.02161531435390212,0.5319736347259844,0.0,0.13086761796467514,0.36738957413731965,112.89834206488896
Prevent star,0.7371257461278657,0.6769073922812711,-4.2295696162472645,0.08529759606646337,0.12086927288630152,0.0,0.08371223331012645,0.9911045964969114,88.56206823268052
Crime crime unit,0.6156300892327662,0.3783318217926869,-7.516457744057996,0.03628692882740764,0.5545220585913417,0.0,0.12179249790508781,0.3089539359852177,109.62039366726057
Police,0.710233760610511,0.7822099279436174,-2.6063087610239917,0.056105177823800575,0.02671357838293236,0.0,0.09738346483623858,0.7240046472137782,179.8792706943021
Fight receive thousand require,0.5612798379298286,0.9466444686033976,-3.0902225676235853,0.07228933745411692,0.0,0.0,0.0706151360011537,0.5995448555921125,167.78085659135002
Agency involve,0.4637038642588955,0.509374526032454,-6.180099647425729,0.037951626298443335,0.6460221013509118,0.0,0.06307294960994958,0.2645005116503464,117.35266762640511
Education hear often,0.8364437507818184,0.7128846451442966,-3.9405181645863463,0.07557579940705925,0.15865144078493582,0.0,0.05232370332118981,0.9008007008855177,97.41933835450774
Especially pay,0.6662033179085974,0.885876788058639,-4.820905657535359,0.07562307263309297,0.0,0.0,0.08337493456519626,0.744312511424654,160.2131637471428
Their table feel,0.5531197356958764,0.65334320189288,-5.848140448538947,0.03980438568280862,0.04642143385874505,0.0,0.13004281459285377,0.27539326488969484,171.77245357305316
Interesting site,0.5270565832367665,0.5140512238976093,-7.4656345631440875,0.02769036946739701,0.6539309670273291,0.0,0.05913277641993955,0.2552007330197699,119.3360586834088
Ok player thus,0.540800354964211,0.3716831288361424,-4.939879035424804,0.050474161216109606,0.6948877661061723,0.0,0.09628267731463702,0.28714195639247053,102.77787161774064
Ever back,0.7627626798989069,0.8182694102828088,-4.304406413303488,0.07254887847056818,0.0,0.0,0.09918691590211437,0.9417063641100867,106.80682418271043
Guy apply,0.8139126187829155,0.6590284553336913,-4.269547028448754,0.07882032083038262,0.10882691209792346,0.0,0.05962069037958728,0.980228087577053,87.88421327317968
Sit care,0.4937178781400263,0.3719909330961571,-6.408408811745669,0.05220417652655478,0.5514213719523233,0.0,0.09848211427301864,0.3610648347126537,103.20352628948272
Career and,0.5706212188763855,0.4130156869799628,-5.885287546792283,0.05511344560362212,0.651726480187993,0.0,0.12475168053057716,0.24905526220569774,103.32061796274529
Pressure exactly always,0.7597635537805378,0.7612449251002471,-5.944356425705477,0.05714706257337722,0.10943106193652392,0.0,0.09818566185504721,0.9447650238339824,105.49805341490158
Scientist possible five,0.42796302311118495,0.5440313540959762,-5.0363105835775865,0.05078536658132185,0.6920047305474548,0.0,0.05800615124366992,0.30363000406172913,116.09269851177305
Tonight respond factor,0.6164608548845214,0.3654543878126157,-6.952872584780156,0.044054291283471395,0.6150553890919059,0.0,0.13348271960164793,0.2335757417618422,117.10478780532128
Himself,0.8822214323223454,0.799204692201678,-5.876568988478328,0.0627889787101879,0.0,0.0,0.10828172411019317,0.8390609455267214,94.18875735150023
Somebody,0.6108513530597921,0.9209460353999035,-4.256606592482127,0.08170262187995349,0.0730618664654328,0.0,0.12434223111917476,0.7751380551132847,175.71810593847863
Wall past land,0.8880509769307166,0.6440700952672544,-3.851769764487372,0.09961384762201987,0.16989966825096894,0.0,0.09662674046716872,0.9028870244012626,88.10793787155988
Friend pick listen growth,0.8830848452163977,0.6122792037597625,-3.042468713097626,0.0737012408941943,0.00773636620516413,0.0,0.10896055671215787,0.8308531078588929,93.4325493141001
Economy particularly field,0.525108845474383,0.4566233906420628,-4.795883285678503,0.024608631199588456,0.5074503230466559,0.0,0.05367670086547073,0.3293511819966292,109.33068705584905
After born,0.5867201415881443,0.7300505511700346,-5.533732935590023,0.05734820841462682,0.0,0.0,0.07608248942012352,0.24334231627436376,166.96498234178387
Sing early,0.7382851701423728,0.748348966991459,-2.6876123576371587,0.0675071107120323,0.18518239418125956,0.0,0.09020525932420165,0.9507255468773669,91.47508865028317
Republican inside,0.6309838520820097,0.7875977455454855,-4.297772522401713,0.06257418726188642,0.07871475386598875,0.0,0.14388419392298651,0.6844414335290063,174.44303274487984
Value seven tend when,0.5591809529814875,0.3844324014522239,-5.936269809251563,0.04967362881743467,0.678523317650021,0.0,0.08868780589154783,0.24622505486441815,100.04209743684596
Large lawyer,0.6024482024208646,0.7317587925675278,-4.24002869725517,0.030055414096837645,0.0628057095766394,0.0,0.05543414829211343,0.28484483461655685,165.6822494941715
Such age decide there,0.8165464251171011,0.8217766499949154,-4.611475974286926,0.07031995501944428,0.08762871904700624,0.0,0.057020501816825234,0.8545450821586811,105.3551621203757
Nature the,0.47944668280818725,0.8298611843650902,-4.340669185612468,0.048177508260129946,0.03791009278929782,0.0,0.09505538633455596,0.427936111226195,165.0528570977731
Music life behind,0.7255141839176873,0.8360004359615709,-3.523634602945637,0.05064433537871388,0.13052674476109774,0.0,0.1264407900043476,0.7562815347264373,163.3782674359198
Cover home artist,0.7535648318930388,0.6972667033334637,-3.811634387334781,0.09459272824906736,0.16226531295470664,0.0,0.07583612757753183,0.8722501547250341,101.08831945470149
Possible rise artist,0.7165455959747901,0.6853986745066065,-4.068265605605438,0.058769900869486746,0.08829776154078102,0.0,0.141864535202945,0.8080548789213463,101.5126549757468
History paper above,0.4877141436170984,0.4681204034963342,-5.331184591189283,0.03519424809891154,0.5940226044731107,0.0,0.06916794313941438,0.2838571201041364,118.56701039663366
Western hotel reveal,0.84008175043197,0.7191093558079998,-5.082176020584638,0.05184983303446208,0.051069120588824166,0.0,0.10198288865558791,0.9400186357973148,110.70888502695233
Environmental side imagine fill,0.6736983245132082,0.8257843860682148,-2.580602356437973,0.08118120688781523,0.0,0.0,0.12850794484518663,0.6428572138556525,176.48615861547506
Nor not education,0.8945025390544445,0.6324530254052648,-2.4788571705132476,0.07852920199225075,0.08585119875836529,0.0,0.07935583140033442,0.8256152095014523,100.62529207858898
Your serve hold sit,0.4653301307771131,0.7706287353583938,-4.531064988947147,0.06642951737988761,0.06267989563997074,0.0,0.04393358796818717,0.33529140944762925,161.18836340869044
Just investment body,0.513079214725843,0.6714892020177949,-5.750854518268099,0.033953577615955105,0.0,0.0,0.05960673652925799,0.26879097618937,172.93233205375546
Quality,0.4213610398136318,0.6958987972154622,-5.758552223406976,0.061768860314595386,0.07782362735076849,0.0,0.12479995741648839,0.42377384238078164,162.71411517399343
Computer sort level sometimes,0.5409267388927347,0.38960843340849716,-5.280476163641941,0.028110914947241897,0.5780053037183367,0.0,0.06649507470827853,0.2389788190623831,107.34939079012206
Make reality box,0.5709077542347181,0.7129782331919111,-6.395097046609081,0.05686283904966968,0.0718153549184919,0.0,0.10622017956595646,0.3149797295616495,161.83833566336583
Difficult could,0.8070289112053755,0.6612026545656222,-4.190485681801683,0.0814636400561968,0.1595168717472204,0.0,0.06851477360209784,0.8124392699014426,94.75594028574265
Teacher yes do,0.59898364730284,0.9189833355649529,-2.914381545487517,0.07246900815510995,0.10118095926464904,0.0,0.12871410850946421,0.6059523287113371,171.9994875039712
Resource hear,0.7596147522817034,0.6851131132131215,-5.427742002449611,0.055705275013142486,0.07224216101111818,0.0,0.08078604268812974,0.7739640787832707,99.37020922073678
Especially result,0.5287175396109426,0.47608281674657593,-5.598865359213034,0.05340548058146552,0.6385388011970232,0.0,0.11251500123000462,0.29641202182462734,116.78080896368763
Statement beautiful color,0.7239154186979497,0.8553218069885415,-4.394735994262266,0.08463896511745131,0.1096072650845992,0.0,0.1462690220262296,0.6854242171101352,165.87800205018536
Culture partner coach,0.611019476953881,0.4350408750750947,-7.212775117970047,0.03627344605675597,0.6072354756037226,0.0,0.14210326386426603,0.2744298705100926,106.53848905041659
Rule whose prepare,0.5437176757474531,0.8049905507173287,-3.9814640383487525,0.03584800097047881,0.0,0.0,0.05485378829142778,0.3257203697760053,172.26958667780937
Buy lot,0.5426177588530054,0.7722303591347541,-4.493640591797917,0.05426609001844866,0.0,0.0,0.10996262643683483,0.3487043545100009,172.90127959344585
Agent issue friend,0.6078145600147699,0.9403038766041022,-4.462274264083698,0.08807270130093049,0.10962944095300947,0.0,0.10869342165765196,0.6092549795702771,168.2270673484702
A real,0.7711048249020929,0.5827573245979178,-3.8043405055039115,0.08383053484702446,0.07699620028124682,0.0,0.0728687524412662,0.8624618228042514,91.0306936092156
Very,0.8458878847013731,0.6608539040406705,-2.888994685997873,0.09477870471842083,0.18293932081193734,0.0,0.042741461087827275,0.9723737801616721,89.4279781462837
Teach never,0.71655905126486,0.8529579916495279,-2.672425310362502,0.05121443296709719,0.0,0.0,0.10857017106430783,0.6125802406492054,169.95969295299992
Newspaper though,0.7828773385328041,0.615879679808145,-4.671786493103716,0.0648762146395724,0.07125230440106903,0.0,0.07636214386848747,0.8461752371248981,87.43611342974299
Though hospital,0.7129647316385902,0.7729643216475759,-4.329183277314585,0.06907009037358991,0.09975495141368255,0.0,0.08339691989636402,0.7709467043036617,93.41262627567914
Herself than could,0.8296007955783373,0.7115699847364538,-4.608972919042594,0.05749068456196263,0.0,0.0,0.11514312095661516,0.9070230992917943,111.41268477946198
Sport reflect certain build,0.8630579068671155,0.8308011683082547,-3.969519288723088,0.05673422887201182,0.09255442307164426,0.0,0.13724527006285775,0.8290872628641023,100.64241923685259
South entire beyond,0.8747536643156896,0.7657610378538338,-3.4797762529398963,0.04451397410999838,0.07966755278765049,0.0,0.059420419296307106,0.7849869877597856,94.33522867375743
Full water garden into,0.5702309293785376,0.3818536113009729,-6.623843127399945,0.05472477511978566,0.6423794529203147,0.0,0.051439176448919904,0.3082409401465823,103.43538924593568
Low determine,0.5732926267280343,0.7760641740096033,-5.364292450783974,0.0882995664114312,0.0,0.0,0.09781849059606075,0.7032666261323884,174.2568663333672
Science friend carry,0.4595518987669799,0.6957602653503296,-4.538257341349149,0.04039890671594208,0.0,0.0,0.06834530500722084,0.2830853633203896,164.54670912975914
Score maybe car once,0.6632018481527064,0.8483106578509662,-4.7337946989942825,0.0636895772168901,0.01936334408958796,0.0,0.09573033718874899,0.615082241227173,166.90918853099816
Several material board,0.5147557584015495,0.5471144689185292,-7.0112404205857635,0.047876206081527956,0.5192687483273729,0.0,0.06081915848295913,0.25945342548181716,109.20741444141383
Strong seven,0.5138294665656582,0.6514019557310725,-4.455590156932911,0.06447772041703936,0.03192662235558744,0.0,0.08686995772409432,0.41342756072580705,172.19712127787776
Foreign book seek,0.9123112524469018,0.6824647162838926,-3.2186699190106967,0.07521858524093467,0.05305062325526695,0.0,0.13533902727469557,0.8435533361480188,93.45509077768529
Too,0.4122789948979796,0.6630353911521251,-6.398403338822674,0.04809099341187539,0.08477539508671729,0.0,0.04096750387639911,0.32532274759432867,161.7929308953004
Not issue size,0.6825481655161814,0.839818298211898,-2.9628031419249004,0.05466101893982785,0.03133441910502092,0.0,0.08079793855529727,0.6333264861115047,175.38633934167314
Owner,0.6833900813235563,0.8520965921496112,-5.001172837471895,0.06781182432902472,0.11883048542380859,0.0,0.07962319781771156,0.6317751000972596,163.8204986194523
Minute station,0.632594842976679,0.7885607071531772,-2.692169663151039,0.05570564532468357,0.013682752525574389,0.0,0.09437326787684067,0.7354641911193719,176.04620181200758
May record,0.5643591262190609,0.4076183188751095,-4.606453699128734,0.02218685163574536,0.5831355883978316,0.0,0.13092517916325574,0.26360529807800065,101.33222216868953
Society cost stuff,0.8262680485077347,0.6142087179482696,-3.2481643615905895,0.0675258070098522,0.14026829774594468,0.0,0.07426727659587047,0.827429802160059,105.38088261480436
Together attention,0.45504443034460224,0.7109907313730992,-5.121450813726328,0.05158828998629266,0.0,0.0,0.11565480859090413,0.34336897538551014,175.70844751900182
So sign,0.5316563124620728,0.7830219779144628,-3.9303298791787293,0.04712369430970532,0.0,0.0,0.12330646914295172,0.261330941776224,168.25893000914212
Party respond,0.49987615328162677,0.5072916495417276,-7.202873081318292,0.04538637361185878,0.6200862059165587,0.0,0.11369398436204303,0.22273474030971763,106.23670737220682
Manager north,0.8041172627913057,0.5595581070396429,-2.2347681141629083,0.08203801964036665,0.0751932379620033,0.0,0.08969304963053142,0.8405492197635248,97.90012293013477
Old herself,0.4758695355792728,0.768252609159465,-5.124835455671976,0.04523606508872007,0.0,0.0,0.1395142245959779,0.3297595092810305,177.46760254804698
Economy land,0.527855877187546,0.8110547495374152,-6.181006291216235,0.03195368380288649,0.025839010066758837,0.0,0.0973451122395739,0.4025064810302651,165.57694616050074
Available assume,0.6191089242576379,0.9135823683445361,-5.474305327835087,0.0865258176542762,0.0,0.0,0.11071738494091785,0.6914476566272777,177.1864360305573
Next friend majority,0.7736726778319405,0.8437704614873109,-3.388971721728066,0.058263096929606815,0.0,0.0,0.14383244463225,0.8693820503455065,102.47776033940453
Pressure leave argue,0.45151136268989855,0.6879117968941921,-4.833382526498144,0.04624837093441776,0.0,0.0,0.11294045747378159,0.306316667452233,161.59180539088172
Capital with,0.43696618414671845,0.7888355799033107,-4.2717285194472225,0.036156985387726305,0.0,0.0,0.10863576797020968,0.3923160708717265,175.01732234705824
However space,0.8557500926950682,0.7028462886469989,-5.966880966889193,0.040660207453338114,0.05260224084569483,0.0,0.07128219330031965,0.851008610296184,96.15206668969614
Admit police take,0.728982592960174,0.804588072889147,-2.555947105589922,0.08206198754230715,0.027218721622708143,0.0,0.06104467452793446,0.705729929298742,169.39642665540507
Some sure method,0.7239566211529629,0.6223002626775925,-3.5964071640510036,0.0838489821880486,0.025034508577063172,0.0,0.06903970444402552,0.9359324892327987,99.27204100064
Worker reflect,0.7152136212317173,0.7072039107636242,-3.271688950545837,0.06760983273424422,0.0,0.0,0.13163263289286442,0.933059640474501,112.78875660650758
Around film whole,0.8282680112479337,0.738510431695276,-4.646201517606971,0.08685142424023705,0.09562868523949686,0.0,0.048224464700634254,0.8439771013618703,105.72020757034511
Firm rest,0.7484340949518715,0.6079482402374634,-4.544843125877425,0.061042519325822005,0.005255843999126195,0.0,0.08704633045202352,0.9476777835668149,95.77650448873668
Follow bring,0.8176334745477833,0.75859434291763,-3.3429751003082475,0.04562527702176777,0.0,0.0,0.08103054949268684,0.9329236048117048,112.26165486472533
Skin report way,0.5772195402542611,0.6970409607286523,-3.636764694822997,0.050803204516709125,0.042178191990978046,0.0,0.0641328992156171,0.4252243028570749,175.10516109530565
Town bank art,0.652480713436672,0.8692247388316406,-3.389963388089433,0.06249177280352923,0.09832086930371423,0.0,0.08637334336874782,0.5895968641853151,168.80075482734287
Scientist north keep,0.5569582118880853,0.7691673501307964,-3.2076489683155414,0.06707282199693171,0.006900446993700855,0.0,0.09967996524905633,0.7071265915705391,163.56488243114887
Hard kind happy,0.7619699669670912,0.7495837541951766,-5.003339933412071,0.04372181944342659,0.061810522863654974,0.0,0.13379984784389443,0.8443270758928931,94.13143361542663
Few,0.5011474018341646,0.7281327923110283,-5.22173153997975,0.030973418375094194,0.09203207274766899,0.0,0.11202305947934921,0.36241627060457315,170.55581962201484
Which early reality,0.5354385152802361,0.7314976917555464,-4.119155572779112,0.05892112213222988,0.0,0.0,0.12090274879590254,0.2501952935194076,161.02057968907818
Simple somebody attorney,0.7831321877725405,0.6751438827990306,-2.6309479825849844,0.07605338299035998,0.17627719681827791,0.0,0.11156975445213996,0.9545759117457946,97.32719685072533
Out sing,0.563843823155781,0.4018355322186504,-4.6233561448981835,0.047594525929421816,0.5694620626976153,0.0,0.1295590334110403,0.302704951505147,107.5863591401887
Center financial,0.6065486100604573,0.691556930783653,-6.297962754689138,0.03303305548675134,0.004009841836032943,0.0,0.11015317242108097,0.38683117664278055,179.3419058577197
Dinner various,0.4496732297047501,0.3978516938233386,-4.738410640001056,0.028554891402705503,0.6712444255968599,0.0,0.14327245266045685,0.4118556260694789,103.49459783989536
Bank area television,0.9024151451763478,0.5836108013029766,-3.7954997868736498,0.08296368428861979,0.025765945961026923,0.0,0.08816589895247053,0.8782715021247576,105.39946232409737
Since at still,0.7293298540595541,0.5757771041988388,-3.6729407325332883,0.09919506737648341,0.14847801903002086,0.0,0.056761876194095076,0.9237772257171212,93.5300736295292
Discover chair clearly,0.7170904211892244,0.8936040069367761,-5.409433373788009,0.06913815176902652,0.0,0.0,0.09626174789580158,0.6844340544495743,174.31171604229215
Example range executive,0.8510461547513035,0.7605782991327262,-4.194335845255882,0.07987073572683566,0.0,0.0,0.12297436782751654,0.9287001979023537,93.35167753263259
Unit bring,0.43699142597077967,0.4170764970876117,-6.829618426686275,0.03871248842342773,0.6350442162843327,0.0,0.14912311137601791,0.37857747474037445,101.06014529807213
Happy rock simply,0.7189200967618588,0.8066891038244163,-3.0017596050501054,0.06649982622325609,0.0,0.0,0.0857054106633561,0.8567912446979862,101.04518137010642
Financial,0.8617206890291634,0.626065794167645,-4.338586471548788,0.06950721949203677,0.08308093423596641,0.0,0.055867021354297663,0.8998313200671242,94.40698784581456
Audience understand,0.7057870281726575,0.9472224237042246,-4.305940385118469,0.06843647960180892,0.06479755533109094,0.0,0.14968950424231586,0.7703383070132619,163.4905233368749
Trouble religious,0.6669073896177862,0.8417110041258898,-4.117241353832946,0.054617289438913336,0.1363874649187853,0.0,0.0907832522966596,0.7119540968931333,161.30558990547513
Indicate on life,0.7523151968013398,0.7042728791386929,-3.5411074182915585,0.07331047811702344,0.07035350581769624,0.0,0.05046224367193565,0.7502236519631607,99.46004664877208
Third authority,0.6069232640994557,0.41776461153257805,-5.217324100533612,0.044732852044155495,0.6643509931490339,0.0,0.11504278203194032,0.22163351513449395,112.17150775252662
Poor down,0.5123035349410129,0.6919656009482658,-6.31847150647834,0.053878417533089015,0.0,0.0,0.12140438579599347,0.30207817103736545,169.18214872342614
Shoulder eight,0.822188638490171,0.5591420712625523,-4.630783698721003,0.06344691673897176,0.11383993319958854,0.0,0.11389452278658342,0.9602610697226972,89.19691196760444
Pretty firm begin,0.8440263418949233,0.6709920895117669,-2.770676955822355,0.09733952247365991,0.15339612088531493,0.0,0.05596672167921686,0.9354059912453838,95.70600837834806
Suffer material condition,0.856033468844476,0.7199977859719374,-3.5700405822428065,0.09977870690477629,0.0008585088194237034,0.0,0.1369321997654207,0.8606236843798732,89.68883302925845
Simply color,0.6054388673257357,0.7145482889710416,-5.281967359210814,0.05645851870723104,0.01985556282592612,0.0,0.10320057799726412,0.35354796873334227,167.10820165799038
Car employee,0.7200797897385316,0.7508126450444218,-4.53190701850296,0.07917519218332175,0.0,0.0,0.12353228528499459,0.9356021154804943,93.25988920671352
Key medical,0.4673640905176705,0.3725604808090632,-6.157811591899851,0.03450771748182433,0.6059449170068584,0.0,0.10340788503959576,0.3719764382377523,105.16488714895954
Reduce rise,0.6965210033691628,0.8473894430809907,-3.204069029418542,0.06169421777375447,0.0,0.0,0.13032570094244045,0.7778387235349629,110.86052721057567
Glass production generation,0.6322752241792188,0.8789698222716342,-3.904711845917491,0.07064304681939264,0.0784068191577443,0.0,0.06649069931322471,0.5851750315292981,173.24364696432107
Save I,0.8989041412456318,0.6944551620496333,-4.078289105566299,0.09152981986469286,0.01230937156134207,0.0,0.09046852156340111,0.8028982752833818,99.85732151207092
Both final memory,0.7438248847454798,0.9244334232536632,-3.2445316230146077,0.08860083377245598,0.0,0.0,0.07479255173106522,0.7770186975605603,168.6930167624393
Cover plant,0.900711083241658,0.597160581646686,-2.010495689004275,0.06313786601641172,0.11163665948100339,0.0,0.04865379944677633,0.9241623623987557,90.95682150323995
Congress reflect,0.5016766368546743,0.766022099826419,-5.417220444255711,0.06170892886048629,0.0,0.0,0.10359000528101403,0.33734614390577555,173.2322674357573
News,0.4567577687204908,0.4202377775032159,-5.909369617143257,0.051913184761540804,0.6138283702464947,0.0,0.08718096336418765,0.37174757266962644,113.36041495843372
Understand health low,0.823809814702642,0.7760322729125565,-5.989304761442472,0.04354518056293155,0.04526897561687605,0.0,0.12890130842051956,0.8568041098825344,98.7054600102368
Child professional if,0.7426180434171376,0.7893022008437044,-4.456565758882363,0.0721599780760039,0.07165872680623471,0.0,0.06133961971493845,0.9488777555700022,100.42898519803634
Could movement film,0.7787293073153997,0.6924281716015732,-2.356961303968335,0.09007483621152415,0.1877444198608431,0.0,0.05485601280484397,0.9773135211094838,91.7837544341939
Learn skin plan back,0.7895390931618658,0.6001784918959786,-3.1022327292192027,0.08559839683572039,0.05040344475594281,0.0,0.04437163016725609,0.9238620286827554,105.86801197914653
Rest become,0.7370108112521825,0.6745802826431883,-4.023769017208009,0.07245924798840869,0.1916190299936588,0.0,0.126499962893103,0.8099117476110913,99.69460939351859
Turn,0.5010812975579633,0.7625022990906474,-5.9588777084508004,0.039092476128343746,0.08677884899463746,0.0,0.08830982661334451,0.28202355442806115,164.30910156853602
Capital ok month,0.7786249006373325,0.8046055335283754,-3.149527972681895,0.0661738631784717,0.08678973682570786,0.0,0.09163901003399871,0.8491598157537505,110.43178099295508
Answer increase fear,0.45605101463312053,0.7797504866122273,-6.06768794616608,0.06105716890881631,0.10337693222973048,0.0,0.09632881868664023,0.308615978243844,162.5576213030804
Response tonight loss,0.7604086725359438,0.5951868505282828,-4.186508439393017,0.06613336822560245,0.030377047378255556,0.0,0.09175759166171644,0.8232042925531576,89.57438678980024
Build just,0.6464227275399091,0.7602280785972138,-2.8537530528588935,0.07436303769131436,0.09173287926693868,0.0,0.08426444682837511,0.7000565258393148,163.63273245401376
Change,0.4830298641031705,0.6362837626137271,-5.577584646264644,0.03302013522599139,0.05059966012817476,0.0,0.060182588268122936,0.30703560881304093,167.11610786822504
Over authority,0.9194374579508023,0.6025378445769632,-4.073570476600658,0.07913025143344914,0.12414578452953468,0.0,0.12070346903175706,0.9173083716459165,105.64812863232963
Sense however,0.8771852619553175,0.7420224011936308,-4.419977340829053,0.05248629798582899,0.04459608365274531,0.0,0.1309483693186111,0.7637655660566561,101.70627393668457
While by feeling,0.5228615045813843,0.5163739459736486,-7.168175588892514,0.04393875373455788,0.6424159281912347,0.0,0.13468640071949445,0.35224915559784986,112.05206847873838
Leave,0.5039792315060209,0.4386739841284433,-5.936683808439242,0.059792564958382255,0.6401544427905587,0.0,0.1140270935799867,0.31322879285126054,111.71636487460414
Only thought seem,0.7288601975308219,0.8178845721394975,-4.153794345596176,0.05677900029088487,0.0,0.0,0.05092080051613688,0.9176463983401902,102.03974969569336
Fact nature high,0.7533829448846772,0.5906041738025375,-3.3809975563200476,0.08393486942082973,0.017790974215993002,0.0,0.13545204411209208,0.8683528174848262,88.43109185321825
Third wife fear,0.7364918744940274,0.724507719584789,-2.850757752830397,0.09816007847664766,0.11361464909833568,0.0,0.04132242812160706,0.887531330952877,97.71052129415635
As,0.4503986049210091,0.6473425295353548,-3.8452858626924473,0.046871671188946154,0.0,0.0,0.12924884016154575,0.33507375696005526,172.13745543071315
Ask but,0.7116842465115474,0.7657019588108885,-2.6557304373640926,0.06022788640007712,0.06694313816958247,0.0,0.12677653431028285,0.7337652888293328,172.00047445057018
Increase box event,0.7869355105172325,0.5741188065281562,-3.3618706866224417,0.08914571332795336,0.12189992381828792,0.0,0.13819049172795161,0.8662993558440087,86.11581905944678
Why yes,0.4831862364867723,0.6309267652113019,-4.93740926302184,0.05168438954207018,0.07939972004448252,0.0,0.08592872732148334,0.3869073688281647,170.41362687878853
